origin_nid,destin_nid,traveler_id,departure_time,enter_station,exit_station
35,39,8445,34448,huangqu,shilipu
39,38,8446,25963,shilipu,qingnian_lu
40,34,8447,31807,tongzhou_beiguan,haojiafu
36,32,8448,24493,jintai_lu,dalianpo
34,37,8449,29265,haojiafu,lucheng
40,35,8450,28975,tongzhou_beiguan,huangqu
34,29,8451,26220,haojiafu,beiyunhexi
37,35,8452,35591,lucheng,huangqu
30,31,8453,33898,caofang,changying
41,38,8454,29934,wuzi_xueyuan_lu,qingnian_lu
36,41,8455,28421,jintai_lu,wuzi_xueyuan_lu
35,31,8456,32430,huangqu,changying
31,28,8457,33623,changying,beiyunhedong
28,29,8458,24027,beiyunhedong,beiyunhexi
30,33,8459,34264,caofang,dongxiayuan
36,34,8460,30187,jintai_lu,haojiafu
37,38,8461,35664,lucheng,qingnian_lu
35,32,8462,21866,huangqu,dalianpo
36,33,8463,31642,jintai_lu,dongxiayuan
34,29,8464,31777,haojiafu,beiyunhexi
34,36,8465,32950,haojiafu,jintai_lu
36,29,8466,30482,jintai_lu,beiyunhexi
33,36,8467,30868,dongxiayuan,jintai_lu
34,28,8468,34693,haojiafu,beiyunhedong
35,31,8469,26763,huangqu,changying
33,38,8470,30849,dongxiayuan,qingnian_lu
28,34,8471,32275,beiyunhedong,haojiafu
28,38,8472,32663,beiyunhedong,qingnian_lu
28,40,8473,31517,beiyunhedong,tongzhou_beiguan
41,28,8474,30191,wuzi_xueyuan_lu,beiyunhedong
32,31,8475,29820,dalianpo,changying
34,30,8476,23047,haojiafu,caofang
40,41,8477,32871,tongzhou_beiguan,wuzi_xueyuan_lu
36,29,8478,33669,jintai_lu,beiyunhexi
33,30,8479,31110,dongxiayuan,caofang
40,37,8480,31492,tongzhou_beiguan,lucheng
41,37,8481,23768,wuzi_xueyuan_lu,lucheng
33,38,8482,35346,dongxiayuan,qingnian_lu
41,35,8483,34911,wuzi_xueyuan_lu,huangqu
34,38,8484,29947,haojiafu,qingnian_lu
30,31,8485,28432,caofang,changying
28,29,8486,34822,beiyunhedong,beiyunhexi
34,35,8487,35684,haojiafu,huangqu
37,36,8488,24235,lucheng,jintai_lu
29,32,8489,33258,beiyunhexi,dalianpo
30,28,8490,26123,caofang,beiyunhedong
35,41,8491,24400,huangqu,wuzi_xueyuan_lu
34,41,8492,31109,haojiafu,wuzi_xueyuan_lu
28,33,8493,29788,beiyunhedong,dongxiayuan
37,40,8494,35378,lucheng,tongzhou_beiguan
34,41,8495,25626,haojiafu,wuzi_xueyuan_lu
33,38,8496,33336,dongxiayuan,qingnian_lu
29,31,8497,24477,beiyunhexi,changying
35,32,8498,29128,huangqu,dalianpo
37,31,8499,21984,lucheng,changying
36,37,8500,30496,jintai_lu,lucheng
28,32,8501,33788,beiyunhedong,dalianpo
34,39,8502,25389,haojiafu,shilipu
40,41,8503,26520,tongzhou_beiguan,wuzi_xueyuan_lu
40,30,8504,26796,tongzhou_beiguan,caofang
29,40,8505,30856,beiyunhexi,tongzhou_beiguan
28,30,8506,21918,beiyunhedong,caofang
39,28,8507,21792,shilipu,beiyunhedong
37,36,8508,27460,lucheng,jintai_lu
35,34,8509,34762,huangqu,haojiafu
40,28,8510,25732,tongzhou_beiguan,beiyunhedong
41,33,8511,27806,wuzi_xueyuan_lu,dongxiayuan
28,31,8512,27151,beiyunhedong,changying
33,39,8513,33630,dongxiayuan,shilipu
35,37,8514,28268,huangqu,lucheng
34,33,8515,35678,haojiafu,dongxiayuan
40,37,8516,33217,tongzhou_beiguan,lucheng
34,35,8517,29256,haojiafu,huangqu
38,35,8518,22530,qingnian_lu,huangqu
34,29,8519,27588,haojiafu,beiyunhexi
36,37,8520,35077,jintai_lu,lucheng
40,41,8521,28784,tongzhou_beiguan,wuzi_xueyuan_lu
33,32,8522,23060,dongxiayuan,dalianpo
41,40,8523,33670,wuzi_xueyuan_lu,tongzhou_beiguan
37,35,8524,29601,lucheng,huangqu
39,38,8525,24108,shilipu,qingnian_lu
33,39,8526,25945,dongxiayuan,shilipu
40,34,8527,35865,tongzhou_beiguan,haojiafu
39,31,8528,31733,shilipu,changying
38,41,8529,24493,qingnian_lu,wuzi_xueyuan_lu
29,28,8530,25067,beiyunhexi,beiyunhedong
33,38,8531,29098,dongxiayuan,qingnian_lu
35,39,8532,26988,huangqu,shilipu
34,30,8533,35921,haojiafu,caofang
32,30,8534,26778,dalianpo,caofang
41,35,8535,30115,wuzi_xueyuan_lu,huangqu
31,32,8536,29340,changying,dalianpo
34,32,8537,24485,haojiafu,dalianpo
32,35,8538,31571,dalianpo,huangqu
34,35,8539,29944,haojiafu,huangqu
32,37,8540,35208,dalianpo,lucheng
31,39,8541,26836,changying,shilipu
30,28,8542,30685,caofang,beiyunhedong
35,31,8543,25388,huangqu,changying
39,35,8544,27582,shilipu,huangqu
38,32,8545,33356,qingnian_lu,dalianpo
33,29,8546,32621,dongxiayuan,beiyunhexi
41,39,8547,32514,wuzi_xueyuan_lu,shilipu
35,31,8548,31532,huangqu,changying
38,34,8549,23456,qingnian_lu,haojiafu
38,29,8550,23275,qingnian_lu,beiyunhexi
36,40,8551,34836,jintai_lu,tongzhou_beiguan
31,33,8552,33696,changying,dongxiayuan
33,32,8553,24001,dongxiayuan,dalianpo
36,34,8554,35716,jintai_lu,haojiafu
41,39,8555,22245,wuzi_xueyuan_lu,shilipu
28,40,8556,28369,beiyunhedong,tongzhou_beiguan
31,30,8557,24932,changying,caofang
29,32,8558,28847,beiyunhexi,dalianpo
39,28,8559,26553,shilipu,beiyunhedong
41,34,8560,27249,wuzi_xueyuan_lu,haojiafu
37,35,8561,23935,lucheng,huangqu
30,39,8562,24331,caofang,shilipu
29,34,8563,31602,beiyunhexi,haojiafu
41,38,8564,25381,wuzi_xueyuan_lu,qingnian_lu
33,40,8565,26792,dongxiayuan,tongzhou_beiguan
38,28,8566,29068,qingnian_lu,beiyunhedong
33,34,8567,27002,dongxiayuan,haojiafu
30,28,8568,29152,caofang,beiyunhedong
30,34,8569,26538,caofang,haojiafu
35,34,8570,29429,huangqu,haojiafu
41,29,8571,22318,wuzi_xueyuan_lu,beiyunhexi
40,28,8572,31784,tongzhou_beiguan,beiyunhedong
35,28,8573,32313,huangqu,beiyunhedong
28,31,8574,23694,beiyunhedong,changying
31,34,8575,26631,changying,haojiafu
29,39,8576,23547,beiyunhexi,shilipu
34,37,8577,21851,haojiafu,lucheng
31,37,8578,21800,changying,lucheng
40,39,8579,28711,tongzhou_beiguan,shilipu
31,35,8580,35611,changying,huangqu
33,30,8581,32887,dongxiayuan,caofang
35,41,8582,32718,huangqu,wuzi_xueyuan_lu
39,37,8583,25370,shilipu,lucheng
29,33,8584,31981,beiyunhexi,dongxiayuan
33,37,8585,21894,dongxiayuan,lucheng
33,37,8586,25118,dongxiayuan,lucheng
38,36,8587,26326,qingnian_lu,jintai_lu
38,28,8588,33013,qingnian_lu,beiyunhedong
31,29,8589,23668,changying,beiyunhexi
34,36,8590,26225,haojiafu,jintai_lu
38,36,8591,34873,qingnian_lu,jintai_lu
37,38,8592,28218,lucheng,qingnian_lu
32,33,8593,28272,dalianpo,dongxiayuan
28,36,8594,25936,beiyunhedong,jintai_lu
37,41,8595,34532,lucheng,wuzi_xueyuan_lu
29,39,8596,35684,beiyunhexi,shilipu
40,29,8597,33694,tongzhou_beiguan,beiyunhexi
38,31,8598,30478,qingnian_lu,changying
28,34,8599,30255,beiyunhedong,haojiafu
32,39,8600,24120,dalianpo,shilipu
41,34,8601,33655,wuzi_xueyuan_lu,haojiafu
32,36,8602,32689,dalianpo,jintai_lu
35,30,8603,34336,huangqu,caofang
39,29,8604,31656,shilipu,beiyunhexi
40,33,8605,26442,tongzhou_beiguan,dongxiayuan
38,28,8606,23319,qingnian_lu,beiyunhedong
37,40,8607,26746,lucheng,tongzhou_beiguan
34,41,8608,31462,haojiafu,wuzi_xueyuan_lu
28,35,8609,30906,beiyunhedong,huangqu
34,28,8610,23444,haojiafu,beiyunhedong
34,39,8611,27117,haojiafu,shilipu
28,30,8612,23235,beiyunhedong,caofang
37,30,8613,32667,lucheng,caofang
39,31,8614,21831,shilipu,changying
34,35,8615,27112,haojiafu,huangqu
36,32,8616,22135,jintai_lu,dalianpo
28,35,8617,29777,beiyunhedong,huangqu
32,36,8618,31887,dalianpo,jintai_lu
35,41,8619,26517,huangqu,wuzi_xueyuan_lu
34,33,8620,33363,haojiafu,dongxiayuan
38,40,8621,23603,qingnian_lu,tongzhou_beiguan
35,28,8622,31901,huangqu,beiyunhedong
36,32,8623,33930,jintai_lu,dalianpo
35,40,8624,26360,huangqu,tongzhou_beiguan
34,29,8625,31362,haojiafu,beiyunhexi
40,32,8626,29067,tongzhou_beiguan,dalianpo
31,30,8627,23345,changying,caofang
36,33,8628,35558,jintai_lu,dongxiayuan
39,41,8629,22066,shilipu,wuzi_xueyuan_lu
34,37,8630,22508,haojiafu,lucheng
40,38,8631,24285,tongzhou_beiguan,qingnian_lu
32,37,8632,22890,dalianpo,lucheng
39,30,8633,29554,shilipu,caofang
34,37,8634,23037,haojiafu,lucheng
40,31,8635,31684,tongzhou_beiguan,changying
32,39,8636,32580,dalianpo,shilipu
31,34,8637,30028,changying,haojiafu
39,31,8638,28445,shilipu,changying
36,35,8639,35653,jintai_lu,huangqu
34,29,8640,28304,haojiafu,beiyunhexi
30,39,8641,24698,caofang,shilipu
35,37,8642,34149,huangqu,lucheng
37,33,8643,22847,lucheng,dongxiayuan
41,31,8644,28750,wuzi_xueyuan_lu,changying
33,37,8645,28189,dongxiayuan,lucheng
37,35,8646,24145,lucheng,huangqu
35,31,8647,25050,huangqu,changying
31,40,8648,26327,changying,tongzhou_beiguan
34,32,8649,35307,haojiafu,dalianpo
37,32,8650,26412,lucheng,dalianpo
29,39,8651,23519,beiyunhexi,shilipu
35,40,8652,35625,huangqu,tongzhou_beiguan
37,41,8653,35178,lucheng,wuzi_xueyuan_lu
28,33,8654,28711,beiyunhedong,dongxiayuan
37,39,8655,24646,lucheng,shilipu
28,33,8656,26796,beiyunhedong,dongxiayuan
33,40,8657,29902,dongxiayuan,tongzhou_beiguan
29,38,8658,27508,beiyunhexi,qingnian_lu
29,28,8659,25798,beiyunhexi,beiyunhedong
37,32,8660,33564,lucheng,dalianpo
29,32,8661,22108,beiyunhexi,dalianpo
38,39,8662,24499,qingnian_lu,shilipu
36,39,8663,25088,jintai_lu,shilipu
33,30,8664,27554,dongxiayuan,caofang
38,30,8665,26144,qingnian_lu,caofang
37,28,8666,30903,lucheng,beiyunhedong
34,38,8667,22357,haojiafu,qingnian_lu
35,37,8668,32478,huangqu,lucheng
41,29,8669,32529,wuzi_xueyuan_lu,beiyunhexi
32,30,8670,28717,dalianpo,caofang
40,33,8671,23614,tongzhou_beiguan,dongxiayuan
30,32,8672,21844,caofang,dalianpo
39,40,8673,28937,shilipu,tongzhou_beiguan
36,29,8674,22788,jintai_lu,beiyunhexi
35,29,8675,27634,huangqu,beiyunhexi
38,29,8676,28652,qingnian_lu,beiyunhexi
39,34,8677,25792,shilipu,haojiafu
38,37,8678,27647,qingnian_lu,lucheng
37,28,8679,22700,lucheng,beiyunhedong
28,35,8680,32307,beiyunhedong,huangqu
31,35,8681,28472,changying,huangqu
34,32,8682,31522,haojiafu,dalianpo
35,32,8683,35378,huangqu,dalianpo
31,37,8684,25846,changying,lucheng
31,36,8685,25707,changying,jintai_lu
38,32,8686,31315,qingnian_lu,dalianpo
29,36,8687,26515,beiyunhexi,jintai_lu
29,34,8688,25240,beiyunhexi,haojiafu
38,33,8689,34427,qingnian_lu,dongxiayuan
38,34,8690,24488,qingnian_lu,haojiafu
40,38,8691,30837,tongzhou_beiguan,qingnian_lu
36,39,8692,30158,jintai_lu,shilipu
32,28,8693,24138,dalianpo,beiyunhedong
28,37,8694,22194,beiyunhedong,lucheng
32,31,8695,23157,dalianpo,changying
37,35,8696,25481,lucheng,huangqu
30,33,8697,33989,caofang,dongxiayuan
39,32,8698,35021,shilipu,dalianpo
36,28,8699,33557,jintai_lu,beiyunhedong
33,28,8700,33436,dongxiayuan,beiyunhedong
37,36,8701,26495,lucheng,jintai_lu
41,33,8702,33963,wuzi_xueyuan_lu,dongxiayuan
39,33,8703,26439,shilipu,dongxiayuan
31,29,8704,25207,changying,beiyunhexi
40,32,8705,25917,tongzhou_beiguan,dalianpo
34,39,8706,30689,haojiafu,shilipu
29,28,8707,28716,beiyunhexi,beiyunhedong
38,40,8708,23642,qingnian_lu,tongzhou_beiguan
38,34,8709,33396,qingnian_lu,haojiafu
41,36,8710,30983,wuzi_xueyuan_lu,jintai_lu
29,34,8711,24204,beiyunhexi,haojiafu
41,33,8712,35309,wuzi_xueyuan_lu,dongxiayuan
34,35,8713,30113,haojiafu,huangqu
38,33,8714,34288,qingnian_lu,dongxiayuan
41,34,8715,34977,wuzi_xueyuan_lu,haojiafu
29,38,8716,26292,beiyunhexi,qingnian_lu
31,32,8717,27434,changying,dalianpo
41,31,8718,24699,wuzi_xueyuan_lu,changying
32,34,8719,26454,dalianpo,haojiafu
28,35,8720,27984,beiyunhedong,huangqu
31,40,8721,30340,changying,tongzhou_beiguan
40,29,8722,32638,tongzhou_beiguan,beiyunhexi
36,30,8723,24289,jintai_lu,caofang
34,28,8724,33782,haojiafu,beiyunhedong
30,41,8725,33357,caofang,wuzi_xueyuan_lu
32,29,8726,28140,dalianpo,beiyunhexi
31,35,8727,32301,changying,huangqu
41,32,8728,31206,wuzi_xueyuan_lu,dalianpo
28,37,8729,34179,beiyunhedong,lucheng
31,32,8730,21609,changying,dalianpo
33,32,8731,27297,dongxiayuan,dalianpo
39,35,8732,22253,shilipu,huangqu
29,39,8733,24427,beiyunhexi,shilipu
40,34,8734,30045,tongzhou_beiguan,haojiafu
29,28,8735,24372,beiyunhexi,beiyunhedong
31,35,8736,34103,changying,huangqu
34,36,8737,29664,haojiafu,jintai_lu
39,34,8738,23563,shilipu,haojiafu
38,30,8739,35338,qingnian_lu,caofang
33,40,8740,23972,dongxiayuan,tongzhou_beiguan
36,33,8741,33335,jintai_lu,dongxiayuan
35,41,8742,28789,huangqu,wuzi_xueyuan_lu
40,29,8743,30933,tongzhou_beiguan,beiyunhexi
40,37,8744,33487,tongzhou_beiguan,lucheng
40,35,8745,29232,tongzhou_beiguan,huangqu
38,29,8746,26974,qingnian_lu,beiyunhexi
34,40,8747,25517,haojiafu,tongzhou_beiguan
41,29,8748,32391,wuzi_xueyuan_lu,beiyunhexi
31,41,8749,27242,changying,wuzi_xueyuan_lu
41,30,8750,25158,wuzi_xueyuan_lu,caofang
35,41,8751,28178,huangqu,wuzi_xueyuan_lu
41,30,8752,30372,wuzi_xueyuan_lu,caofang
37,39,8753,27778,lucheng,shilipu
35,28,8754,21953,huangqu,beiyunhedong
34,31,8755,25034,haojiafu,changying
34,31,8756,23883,haojiafu,changying
29,36,8757,23805,beiyunhexi,jintai_lu
34,31,8758,24172,haojiafu,changying
40,38,8759,30937,tongzhou_beiguan,qingnian_lu
30,34,8760,30241,caofang,haojiafu
38,36,8761,32874,qingnian_lu,jintai_lu
32,35,8762,33613,dalianpo,huangqu
34,38,8763,30677,haojiafu,qingnian_lu
40,29,8764,23541,tongzhou_beiguan,beiyunhexi
32,33,8765,24842,dalianpo,dongxiayuan
34,35,8766,21979,haojiafu,huangqu
36,31,8767,25005,jintai_lu,changying
37,28,8768,31878,lucheng,beiyunhedong
30,31,8769,33843,caofang,changying
36,29,8770,24177,jintai_lu,beiyunhexi
33,39,8771,21779,dongxiayuan,shilipu
41,39,8772,25739,wuzi_xueyuan_lu,shilipu
32,38,8773,30318,dalianpo,qingnian_lu
28,38,8774,33103,beiyunhedong,qingnian_lu
40,41,8775,29863,tongzhou_beiguan,wuzi_xueyuan_lu
32,37,8776,33285,dalianpo,lucheng
41,28,8777,25786,wuzi_xueyuan_lu,beiyunhedong
35,31,8778,29856,huangqu,changying
31,32,8779,23402,changying,dalianpo
38,29,8780,34326,qingnian_lu,beiyunhexi
30,33,8781,24400,caofang,dongxiayuan
38,41,8782,23031,qingnian_lu,wuzi_xueyuan_lu
41,40,8783,35749,wuzi_xueyuan_lu,tongzhou_beiguan
32,33,8784,26723,dalianpo,dongxiayuan
40,33,8785,34933,tongzhou_beiguan,dongxiayuan
33,35,8786,26280,dongxiayuan,huangqu
29,37,8787,34162,beiyunhexi,lucheng
40,38,8788,28493,tongzhou_beiguan,qingnian_lu
32,40,8789,35329,dalianpo,tongzhou_beiguan
34,40,8790,21852,haojiafu,tongzhou_beiguan
32,36,8791,25276,dalianpo,jintai_lu
37,32,8792,35697,lucheng,dalianpo
41,34,8793,30068,wuzi_xueyuan_lu,haojiafu
41,32,8794,32122,wuzi_xueyuan_lu,dalianpo
32,39,8795,21629,dalianpo,shilipu
33,38,8796,25823,dongxiayuan,qingnian_lu
38,29,8797,27220,qingnian_lu,beiyunhexi
32,38,8798,26813,dalianpo,qingnian_lu
40,35,8799,34351,tongzhou_beiguan,huangqu
40,37,8800,29392,tongzhou_beiguan,lucheng
32,35,8801,29568,dalianpo,huangqu
37,31,8802,22702,lucheng,changying
33,30,8803,33248,dongxiayuan,caofang
34,38,8804,35842,haojiafu,qingnian_lu
33,39,8805,31220,dongxiayuan,shilipu
36,31,8806,22936,jintai_lu,changying
33,31,8807,25039,dongxiayuan,changying
35,29,8808,27252,huangqu,beiyunhexi
31,36,8809,27007,changying,jintai_lu
28,30,8810,30811,beiyunhedong,caofang
28,37,8811,35487,beiyunhedong,lucheng
38,28,8812,29295,qingnian_lu,beiyunhedong
29,35,8813,35215,beiyunhexi,huangqu
41,33,8814,26746,wuzi_xueyuan_lu,dongxiayuan
39,38,8815,21960,shilipu,qingnian_lu
36,28,8816,30396,jintai_lu,beiyunhedong
38,31,8817,32502,qingnian_lu,changying
35,34,8818,24893,huangqu,haojiafu
28,31,8819,34449,beiyunhedong,changying
33,30,8820,34436,dongxiayuan,caofang
33,28,8821,27243,dongxiayuan,beiyunhedong
32,29,8822,27599,dalianpo,beiyunhexi
41,37,8823,30762,wuzi_xueyuan_lu,lucheng
34,33,8824,30396,haojiafu,dongxiayuan
31,37,8825,27354,changying,lucheng
41,33,8826,29529,wuzi_xueyuan_lu,dongxiayuan
28,40,8827,25767,beiyunhedong,tongzhou_beiguan
41,29,8828,29923,wuzi_xueyuan_lu,beiyunhexi
32,39,8829,26843,dalianpo,shilipu
38,32,8830,29687,qingnian_lu,dalianpo
34,28,8831,34134,haojiafu,beiyunhedong
33,39,8832,23012,dongxiayuan,shilipu
39,31,8833,29904,shilipu,changying
33,34,8834,26277,dongxiayuan,haojiafu
30,31,8835,24843,caofang,changying
40,33,8836,24995,tongzhou_beiguan,dongxiayuan
39,32,8837,22480,shilipu,dalianpo
41,32,8838,34301,wuzi_xueyuan_lu,dalianpo
40,39,8839,27233,tongzhou_beiguan,shilipu
38,35,8840,27991,qingnian_lu,huangqu
34,33,8841,28693,haojiafu,dongxiayuan
40,36,8842,28158,tongzhou_beiguan,jintai_lu
37,41,8843,31890,lucheng,wuzi_xueyuan_lu
36,41,8844,29693,jintai_lu,wuzi_xueyuan_lu
38,41,8845,28243,qingnian_lu,wuzi_xueyuan_lu
32,30,8846,22924,dalianpo,caofang
31,34,8847,23060,changying,haojiafu
38,32,8848,31533,qingnian_lu,dalianpo
36,39,8849,34837,jintai_lu,shilipu
37,28,8850,24872,lucheng,beiyunhedong
39,33,8851,32472,shilipu,dongxiayuan
37,32,8852,27913,lucheng,dalianpo
37,36,8853,23789,lucheng,jintai_lu
33,28,8854,24174,dongxiayuan,beiyunhedong
28,36,8855,27306,beiyunhedong,jintai_lu
29,31,8856,31844,beiyunhexi,changying
38,30,8857,23912,qingnian_lu,caofang
31,28,8858,27769,changying,beiyunhedong
30,40,8859,24623,caofang,tongzhou_beiguan
41,37,8860,30712,wuzi_xueyuan_lu,lucheng
32,28,8861,26956,dalianpo,beiyunhedong
36,37,8862,35569,jintai_lu,lucheng
41,40,8863,22680,wuzi_xueyuan_lu,tongzhou_beiguan
28,32,8864,29807,beiyunhedong,dalianpo
38,39,8865,30153,qingnian_lu,shilipu
40,31,8866,22262,tongzhou_beiguan,changying
40,33,8867,35634,tongzhou_beiguan,dongxiayuan
31,33,8868,29835,changying,dongxiayuan
38,41,8869,32277,qingnian_lu,wuzi_xueyuan_lu
35,38,8870,24404,huangqu,qingnian_lu
30,28,8871,23825,caofang,beiyunhedong
38,34,8872,27056,qingnian_lu,haojiafu
30,32,8873,23303,caofang,dalianpo
31,38,8874,27821,changying,qingnian_lu
41,31,8875,31534,wuzi_xueyuan_lu,changying
39,29,8876,25559,shilipu,beiyunhexi
29,34,8877,26674,beiyunhexi,haojiafu
38,34,8878,27987,qingnian_lu,haojiafu
32,31,8879,24556,dalianpo,changying
40,30,8880,22641,tongzhou_beiguan,caofang
38,41,8881,27587,qingnian_lu,wuzi_xueyuan_lu
41,36,8882,34051,wuzi_xueyuan_lu,jintai_lu
39,29,8883,33776,shilipu,beiyunhexi
40,31,8884,33767,tongzhou_beiguan,changying
36,41,8885,30290,jintai_lu,wuzi_xueyuan_lu
40,38,8886,31160,tongzhou_beiguan,qingnian_lu
30,38,8887,27395,caofang,qingnian_lu
28,30,8888,31095,beiyunhedong,caofang
29,30,8889,24528,beiyunhexi,caofang
35,28,8890,30936,huangqu,beiyunhedong
36,29,8891,34480,jintai_lu,beiyunhexi
38,36,8892,22022,qingnian_lu,jintai_lu
37,29,8893,30537,lucheng,beiyunhexi
39,34,8894,24909,shilipu,haojiafu
31,32,8895,31411,changying,dalianpo
35,34,8896,25300,huangqu,haojiafu
36,33,8897,22543,jintai_lu,dongxiayuan
39,30,8898,29941,shilipu,caofang
31,38,8899,31222,changying,qingnian_lu
29,28,8900,23492,beiyunhexi,beiyunhedong
32,30,8901,29905,dalianpo,caofang
35,30,8902,35980,huangqu,caofang
31,40,8903,32415,changying,tongzhou_beiguan
31,30,8904,32084,changying,caofang
35,31,8905,34268,huangqu,changying
31,34,8906,26199,changying,haojiafu
35,28,8907,34718,huangqu,beiyunhedong
36,37,8908,35005,jintai_lu,lucheng
40,38,8909,29663,tongzhou_beiguan,qingnian_lu
39,41,8910,33099,shilipu,wuzi_xueyuan_lu
29,41,8911,23631,beiyunhexi,wuzi_xueyuan_lu
39,33,8912,35113,shilipu,dongxiayuan
28,34,8913,23380,beiyunhedong,haojiafu
29,28,8914,31593,beiyunhexi,beiyunhedong
28,37,8915,27100,beiyunhedong,lucheng
36,31,8916,21862,jintai_lu,changying
38,35,8917,30834,qingnian_lu,huangqu
37,38,8918,25315,lucheng,qingnian_lu
38,32,8919,23404,qingnian_lu,dalianpo
32,39,8920,29920,dalianpo,shilipu
35,38,8921,22147,huangqu,qingnian_lu
32,30,8922,33097,dalianpo,caofang
30,32,8923,27705,caofang,dalianpo
33,41,8924,32592,dongxiayuan,wuzi_xueyuan_lu
39,29,8925,24590,shilipu,beiyunhexi
37,38,8926,26432,lucheng,qingnian_lu
38,36,8927,28299,qingnian_lu,jintai_lu
34,37,8928,23584,haojiafu,lucheng
41,28,8929,33245,wuzi_xueyuan_lu,beiyunhedong
33,29,8930,24531,dongxiayuan,beiyunhexi
30,37,8931,27831,caofang,lucheng
29,34,8932,34834,beiyunhexi,haojiafu
38,36,8933,24348,qingnian_lu,jintai_lu
33,30,8934,21926,dongxiayuan,caofang
33,32,8935,28687,dongxiayuan,dalianpo
29,32,8936,26130,beiyunhexi,dalianpo
41,31,8937,21874,wuzi_xueyuan_lu,changying
31,32,8938,22915,changying,dalianpo
35,34,8939,31062,huangqu,haojiafu
35,40,8940,24990,huangqu,tongzhou_beiguan
38,30,8941,30457,qingnian_lu,caofang
34,40,8942,24330,haojiafu,tongzhou_beiguan
33,40,8943,31800,dongxiayuan,tongzhou_beiguan
41,30,8944,25004,wuzi_xueyuan_lu,caofang
30,29,8945,22389,caofang,beiyunhexi
39,36,8946,34499,shilipu,jintai_lu
38,33,8947,27989,qingnian_lu,dongxiayuan
35,38,8948,28483,huangqu,qingnian_lu
39,36,8949,24627,shilipu,jintai_lu
33,29,8950,25555,dongxiayuan,beiyunhexi
30,41,8951,32735,caofang,wuzi_xueyuan_lu
38,37,8952,28776,qingnian_lu,lucheng
41,28,8953,23870,wuzi_xueyuan_lu,beiyunhedong
37,41,8954,35030,lucheng,wuzi_xueyuan_lu
30,38,8955,24246,caofang,qingnian_lu
37,36,8956,25333,lucheng,jintai_lu
37,29,8957,33534,lucheng,beiyunhexi
35,40,8958,22940,huangqu,tongzhou_beiguan
28,39,8959,31279,beiyunhedong,shilipu
30,38,8960,31161,caofang,qingnian_lu
29,38,8961,21842,beiyunhexi,qingnian_lu
40,36,8962,35770,tongzhou_beiguan,jintai_lu
40,35,8963,35151,tongzhou_beiguan,huangqu
40,29,8964,26419,tongzhou_beiguan,beiyunhexi
32,40,8965,28883,dalianpo,tongzhou_beiguan
41,37,8966,26648,wuzi_xueyuan_lu,lucheng
33,40,8967,28992,dongxiayuan,tongzhou_beiguan
29,33,8968,26568,beiyunhexi,dongxiayuan
30,38,8969,22723,caofang,qingnian_lu
34,28,8970,24474,haojiafu,beiyunhedong
31,35,8971,25327,changying,huangqu
39,29,8972,34245,shilipu,beiyunhexi
37,28,8973,27588,lucheng,beiyunhedong
41,39,8974,28182,wuzi_xueyuan_lu,shilipu
31,30,8975,26464,changying,caofang
36,31,8976,34660,jintai_lu,changying
40,32,8977,26164,tongzhou_beiguan,dalianpo
28,41,8978,33866,beiyunhedong,wuzi_xueyuan_lu
32,34,8979,23684,dalianpo,haojiafu
38,33,8980,35801,qingnian_lu,dongxiayuan
35,40,8981,32765,huangqu,tongzhou_beiguan
30,29,8982,24713,caofang,beiyunhexi
33,41,8983,30585,dongxiayuan,wuzi_xueyuan_lu
38,35,8984,31842,qingnian_lu,huangqu
37,32,8985,25717,lucheng,dalianpo
38,28,8986,21777,qingnian_lu,beiyunhedong
31,29,8987,21615,changying,beiyunhexi
33,41,8988,27381,dongxiayuan,wuzi_xueyuan_lu
31,40,8989,24294,changying,tongzhou_beiguan
34,32,8990,26867,haojiafu,dalianpo
40,35,8991,21730,tongzhou_beiguan,huangqu
39,31,8992,28684,shilipu,changying
28,41,8993,27559,beiyunhedong,wuzi_xueyuan_lu
28,41,8994,28858,beiyunhedong,wuzi_xueyuan_lu
39,32,8995,35067,shilipu,dalianpo
41,37,8996,31008,wuzi_xueyuan_lu,lucheng
32,39,8997,31017,dalianpo,shilipu
36,41,8998,24150,jintai_lu,wuzi_xueyuan_lu
31,34,8999,27261,changying,haojiafu
36,39,9000,35443,jintai_lu,shilipu
30,38,9001,34887,caofang,qingnian_lu
38,34,9002,26775,qingnian_lu,haojiafu
29,30,9003,26703,beiyunhexi,caofang
40,34,9004,31202,tongzhou_beiguan,haojiafu
31,39,9005,23647,changying,shilipu
29,41,9006,25394,beiyunhexi,wuzi_xueyuan_lu
29,32,9007,28724,beiyunhexi,dalianpo
39,35,9008,35718,shilipu,huangqu
37,38,9009,24708,lucheng,qingnian_lu
39,36,9010,30209,shilipu,jintai_lu
31,32,9011,26316,changying,dalianpo
40,30,9012,35744,tongzhou_beiguan,caofang
32,35,9013,23371,dalianpo,huangqu
32,33,9014,24689,dalianpo,dongxiayuan
35,37,9015,26688,huangqu,lucheng
33,29,9016,30082,dongxiayuan,beiyunhexi
28,34,9017,25784,beiyunhedong,haojiafu
30,34,9018,29414,caofang,haojiafu
35,40,9019,34115,huangqu,tongzhou_beiguan
34,41,9020,26846,haojiafu,wuzi_xueyuan_lu
33,36,9021,22201,dongxiayuan,jintai_lu
30,29,9022,34118,caofang,beiyunhexi
30,36,9023,25628,caofang,jintai_lu
35,29,9024,30248,huangqu,beiyunhexi
